id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,floor,property_type,city
6762818540,42594,4,1.75,1990,12950,1,0,0,4,8,1850,140,1968,0,122027,27.03669029,81.0646279,2090,12850,3,50,7039590,17,Flat,Lucknow
6762831500,42691,2,1,830,7609,1,0,0,3,6,830,0,1943,0,122052,17.36165229,78.23164799,1170,7609,3,74,4842092,23,Flat,Hyderabad
6762824898,42629,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,122014,28.49715796,76.94767087,1550,8460,1,51,22261782,2,House,Delhi
6762823489,42594,3,1.75,1800,18000,1,0,0,3,8,1200,600,1968,0,122046,26.9514767,80.81402024,1800,18000,2,53,10565846,2,House,Lucknow
6762816506,42559,4,2.5,2720,10006,2,0,0,3,9,2720,0,1989,0,122019,13.07577997,80.31166314,2720,10759,2,66,16428543,0,House,Chennai
6762820605,42495,5,2.5,2240,7770,1,0,0,3,7,1340,900,1978,0,122033,27.00367488,80.86400716,1820,7770,2,52,8274528,12,Flat,Lucknow
6762824421,42567,4,2.5,2080,4080,1,0,0,5,7,1040,1040,1962,0,122054,26.94675926,75.65468333,1340,4080,1,62,9818667,19,Flat,Jaipur
6762826908,42579,4,2.5,2320,4683,2,0,0,3,7,2320,0,2007,0,122035,18.9717965,72.75083804,2230,5750,3,80,19169662,0,Bungalow,Mumbai
6762828409,42606,4,1.5,1930,15000,1,0,0,5,7,1930,0,1946,0,122043,28.705128,76.86131665,1620,7500,3,72,15857127,21,Flat,Delhi
6762822838,42595,6,2,2350,6554,2,0,1,3,8,2000,350,1905,0,122063,26.80449032,81.04173456,1560,6554,1,57,10829070,2,Flat,Lucknow
6762825136,42516,2,1.5,1180,844,2,0,0,3,7,990,190,2005,0,122054,26.8238138,80.89545039,1170,1400,2,80,4959510,1,House,Lucknow
6762811356,42608,4,3.5,4210,6481,2,0,3,3,9,3260,950,2014,0,122020,17.5071462,78.3148853,3920,5331,2,73,30823661,1,Bungalow,Hyderabad
6762819762,42505,4,2.5,2430,5000,2,0,0,3,7,2430,0,2009,0,122008,28.61991137,77.27810148,2430,5441,1,79,11097119,0,House,Delhi
6762831097,42536,3,1.75,1070,8100,1,0,0,4,6,1070,0,1957,0,122072,18.52408179,73.98621877,1260,8100,1,53,7064842,0,House,Pune
6762828027,42601,3,1.5,1520,7200,1,0,0,4,7,1160,360,1990,0,122043,18.50865033,73.79109742,1460,7200,1,57,11296884,1,House,Pune
6762822849,42623,3,2.25,1190,1149,2,0,0,3,8,1050,140,2008,0,122009,18.9336734,72.75087451,1210,1316,3,77,7844823,19,Flat,Mumbai
6762821070,42567,3,1.75,1490,10844,1,0,0,3,7,1210,280,1974,0,122029,22.51074805,88.47275669,2090,9944,3,63,6743971,5,Flat,Kolkata
6762821389,42686,3,2.5,1800,3265,2,0,0,3,8,1800,0,2014,0,122008,12.94409838,80.33328765,1800,3663,2,76,10646656,14,Flat,Chennai
6762815958,42580,4,2.25,2530,8736,1,0,0,4,7,1210,1320,1958,0,122029,17.22909794,78.20328535,1720,8500,2,59,9907595,8,Flat,Hyderabad
6762829322,42519,4,1,1290,5000,1.5,0,0,3,7,1290,0,1957,0,122052,13.06128983,80.28070478,1440,2500,2,53,6233789,14,Flat,Chennai
6762822843,42603,3,3,2090,7634,1,0,0,3,8,1450,640,2001,0,122055,28.8644864,77.28469465,2090,9600,1,54,14568322,1,House,Delhi
6762817511,42586,2,2,1870,5580,1,0,0,3,8,1870,0,2004,0,122045,17.52525291,78.42819032,1670,4500,2,55,9754178,0,Flat,Hyderabad
6762812956,42594,2,1.75,2110,8700,1,0,4,4,9,1760,350,1960,0,122052,28.84248987,77.30194702,2120,9500,1,66,14382361,2,House,Delhi
6762825887,42518,3,1.5,1460,5040,1,0,0,3,7,1100,360,1971,0,122038,27.03857442,75.66545952,2330,7560,1,50,6077456,2,House,Jaipur
6762812033,42543,5,3.5,3500,10155,2,0,0,3,10,2570,930,1996,0,122027,12.90326576,80.37233996,2940,10753,3,70,15524752,16,Flat,Chennai
6762826836,42560,3,1.5,1480,6752,1,0,0,4,7,1480,0,1959,0,122053,27.07491781,75.86528809,1450,8023,2,59,5255510,16,Flat,Jaipur
6762822271,42509,2,1,1050,60113,1,0,0,4,7,1050,0,1943,0,122039,26.72551903,80.93878475,1380,27442,1,60,14277155,11,Flat,Lucknow
6762831105,42589,2,1,1040,13920,1,0,0,3,6,1040,0,1973,0,122043,28.79043979,76.99648317,1100,7575,3,55,11796570,2,Bungalow,Delhi
6762827490,42707,4,2.5,2060,5950,2,0,0,3,8,2060,0,2000,0,122065,22.44866727,88.36094636,2242,6406,3,70,8617441,1,House,Kolkata
6762821428,42643,3,2.25,1800,6680,2,0,0,3,8,1800,0,1983,0,122033,22.97840027,72.47097177,1630,8621,3,54,8570323,19,Flat,Ahmedabad
6762828113,42670,3,2.25,1820,19602,1,0,0,4,7,1820,0,1964,0,122039,23.17338476,72.63541677,1520,8773,2,54,9626178,5,Flat,Ahmedabad
6762818836,42540,4,1,1360,6000,1.5,0,0,3,7,1360,0,1917,0,122006,22.60588911,88.29780201,1710,6000,3,60,7777038,1,House,Kolkata
6762815669,42579,4,2,2670,3240,1.5,0,0,4,9,1780,890,1930,0,122054,23.02706413,72.4516752,1820,4000,3,59,12745634,0,House,Ahmedabad
6762828425,42658,3,2.25,2100,14027,2,0,0,3,8,2100,0,1979,0,122035,26.7620362,80.93222599,2730,5999,1,74,10793913,15,Flat,Lucknow
6762812023,42662,3,3,3420,7826,2,0,0,4,8,2430,990,1939,0,122054,23.04083438,72.67947986,980,6300,3,73,17302159,2,House,Ahmedabad
6762826283,42641,2,1,710,5200,1,0,2,4,6,710,0,1942,0,122064,17.47091363,78.3819286,1610,5200,1,68,3105488,6,Flat,Hyderabad
6762814195,42666,3,2.5,2830,6000,1,0,3,3,9,1730,1100,1954,0,122064,13.05476842,80.27964636,2040,5300,2,58,14624091,0,Bungalow,Chennai
6762818589,42535,3,2,1900,8100,1,0,0,4,7,950,950,1940,0,122006,17.57396457,78.30866658,1400,6380,1,60,12521346,12,Flat,Hyderabad
6762826301,42698,2,2.25,1550,1827,2,0,0,3,8,1550,0,2008,0,122034,23.13326596,72.66212232,1420,1826,3,57,8039125,2,House,Ahmedabad
6762830578,42705,4,2,1520,6174,1.5,0,0,5,6,1520,0,1920,0,122068,17.49933992,78.34569644,1390,5407,1,51,9134622,1,Flat,Hyderabad
6762822510,42716,3,1.75,1640,17583,1,0,0,3,7,1110,530,1969,0,122033,22.48018288,88.2512382,1420,11680,2,54,7430656,21,Flat,Kolkata
6762810630,42546,4,2.25,3250,16684,2,0,0,3,9,3250,0,1979,0,122071,13.17976796,80.23730218,2890,16927,2,77,22025825,2,House,Chennai
6762813375,42637,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,1930,2007,122047,22.91949509,72.45749171,1350,1288,3,68,10685678,4,Flat,Ahmedabad
6762811256,42649,3,2.5,2920,8113,2,0,0,3,8,2920,0,1950,2010,122048,26.96457813,75.6735937,2370,8113,3,78,16390595,1,Bungalow,Jaipur
6762826903,42572,4,2.5,2100,169448,2,0,0,3,8,2100,0,1998,0,122018,28.82412925,77.24978391,2370,15440,1,68,28553565,1,House,Delhi
6762821419,42518,2,1,1260,5000,1,0,0,3,7,1040,220,1951,0,122007,18.59909441,73.83438138,1510,5000,2,65,8447544,1,House,Pune
6762813632,42639,4,2.75,3150,6343,1,0,3,3,8,1810,1340,1976,0,122064,13.01021544,80.18225701,2250,6343,2,53,17388990,2,House,Chennai
6762823496,42649,5,1.5,1750,9780,1.5,0,0,4,7,1750,0,1961,0,122058,18.46555122,73.87336173,1750,10295,1,72,12935314,1,House,Pune
6762811692,42574,4,3.25,3830,6765,2,0,0,3,9,3830,0,2014,0,122045,13.11315129,80.2520481,3830,6507,3,65,20324665,4,Flat,Chennai
6762826214,42670,3,1.75,1400,18002,1,0,0,3,6,1400,0,1977,0,122055,26.75936451,75.61194767,2240,14068,3,55,8994414,1,Bungalow,Jaipur
6762813498,42652,4,2.25,3040,9690,1,0,0,4,9,1940,1100,1978,0,122049,23.15644407,72.60920076,2430,9690,3,73,15170209,10,Flat,Ahmedabad
6762824566,42601,2,1,930,5077,1,0,0,3,6,930,0,1939,0,122038,17.46345108,78.57694269,1080,5803,3,57,5195016,8,Flat,Hyderabad
6762828594,42712,3,2.5,1805,3402,2,0,0,3,7,1805,0,2009,0,122072,26.76708345,75.84225161,2095,3402,2,56,9093881,1,Bungalow,Jaipur
6762826189,42712,3,1.75,1910,8329,1,0,0,3,8,1910,0,2004,0,122068,13.09242402,77.76553516,2510,9259,1,50,15535591,25,Flat,Bengaluru
6762812048,42512,4,2.25,2530,9200,1,0,0,5,9,1570,960,1976,0,122027,26.9227908,80.85430269,3030,9400,3,60,13953062,1,House,Lucknow
6762814377,42684,5,3.25,2400,3118,2,0,0,4,7,1780,620,1928,0,122044,18.82848493,72.74917083,2100,3941,2,63,12406304,12,Flat,Mumbai
6762830614,42592,3,2,1230,1340,2,0,0,3,7,1020,210,2003,0,122034,28.47416848,77.19521339,1260,1312,2,66,10762118,0,Bungalow,Delhi
6762821028,42659,4,2,2410,8712,1,0,0,3,7,1260,1150,1958,0,122054,26.76471588,75.79749733,2220,6038,2,52,12734892,15,Flat,Jaipur
6762814997,42705,4,1.75,2280,3680,1.5,0,0,5,7,1470,810,1926,0,122006,22.92459172,72.56701195,1850,3680,1,80,12330576,1,House,Ahmedabad
6762826884,42578,3,1,1300,9000,1,0,0,3,7,1300,0,1956,0,122038,18.83765121,72.91973771,1500,9600,3,51,12914202,2,House,Mumbai
6762816323,42636,5,4.5,4440,5562,2,0,0,3,10,4440,0,2012,0,122056,23.01020228,72.6800014,2720,10080,3,74,18242251,2,Flat,Ahmedabad
6762812853,42603,3,2.5,2040,4559,2,0,0,3,9,2040,0,1998,0,122044,26.76396411,75.68341184,1500,4500,1,64,6790387,2,House,Jaipur
6762823086,42627,3,1.75,2340,5668,1,0,0,4,6,1200,1140,1941,0,122034,23.06999195,72.6676226,860,4800,2,64,9705764,0,House,Ahmedabad
6762829224,42573,3,1.5,2030,14400,1,0,0,4,7,1310,720,1969,0,122039,17.47254718,78.36133721,1330,14400,1,66,10762164,2,House,Hyderabad
6762820623,42573,4,3,2480,9238,1,0,0,5,7,2050,430,1913,0,122031,26.70131552,80.84839349,1820,12214,1,75,8025143,9,Flat,Lucknow
6762810416,42695,3,2.25,2750,6203,1,1,4,5,7,1620,1130,1959,0,122019,27.05320123,80.86760391,2570,7009,3,62,7981697,8,Flat,Lucknow
6762825771,42558,3,2.25,2220,4060,1,0,0,3,7,1330,890,1993,0,122051,27.06322079,75.60411266,1930,5625,1,58,9484669,8,Flat,Jaipur
6762830271,42546,3,1.5,1660,15600,2,0,0,3,7,1660,0,1981,0,122039,22.91930551,72.69789662,1660,14400,3,51,8844453,0,House,Ahmedabad
6762829923,42708,3,2,1280,13356,1,0,0,3,7,1280,0,1994,0,122035,22.38586717,88.48597038,1590,8071,3,63,8352609,17,Flat,Kolkata
6762818622,42697,3,2,1670,8800,1,0,0,4,7,1150,520,1961,0,122029,17.558859,78.58680828,2020,8250,2,60,9375647,1,House,Hyderabad
6762829699,42502,3,1,1900,33888,1.5,0,0,4,5,1900,0,1942,0,122039,13.12390962,77.61899317,1430,19200,2,80,16575205,1,Bungalow,Bengaluru
6762818418,42524,3,2,1540,7800,1,0,0,3,8,1540,0,2004,0,122022,22.94626961,72.59777375,1510,7800,3,64,7355090,18,Flat,Ahmedabad
6762820630,42609,4,2.75,3030,117378,1,0,0,4,8,1680,1350,1959,0,122035,17.42772619,78.50169792,2060,110957,2,62,32144285,8,Flat,Hyderabad
6762814625,42672,4,2.5,2790,5423,2,0,0,3,9,2790,0,1999,0,122019,26.93581894,75.77732744,2450,6453,1,60,10618711,0,House,Jaipur
6762823504,42678,3,1,1250,21303,1,0,0,3,6,1250,0,1970,0,122045,13.12411227,77.65287559,1250,17920,2,79,7575853,11,Flat,Bengaluru
6762828100,42715,4,2,1480,6324,1,0,0,3,7,1480,0,1943,0,122044,18.85209491,73.06628233,1480,3600,3,50,12931784,0,House,Mumbai
6762826987,42516,3,1,900,7500,1,0,0,4,7,900,0,1972,0,122033,23.0716529,72.48422186,1960,7500,2,57,3792308,13,Flat,Ahmedabad
6762821850,42543,3,2.25,1580,39189,1,0,0,3,7,1180,400,1992,0,122045,19.07768235,73.02191492,1580,29649,1,79,17746226,0,House,Mumbai
6762813555,42547,5,2.5,3260,24300,1.5,0,1,4,8,2310,950,1950,0,122014,18.57701259,73.74223239,2390,32057,2,72,23800354,15,Flat,Pune
6762825010,42568,2,1.75,1640,4176,1,0,0,4,7,1040,600,1948,0,122051,12.92342323,80.33678042,1460,5200,2,54,6832030,19,Flat,Chennai
6762810796,42523,4,3.5,2790,10125,1.5,0,0,5,8,2790,0,1985,0,122057,18.49975092,73.87197998,2570,10125,2,68,14472643,8,Flat,Pune
6762816534,42714,2,2,1340,5350,1.5,0,0,3,8,1340,0,1941,0,122032,19.12553477,72.88937368,2210,5350,1,80,8532571,1,Flat,Mumbai
6762829230,42588,3,1,1700,7700,1,0,0,3,7,1120,580,1960,0,122056,27.03428106,75.7320168,1700,8800,1,56,8876865,0,House,Jaipur
6762830998,42693,2,1,880,6900,1,0,0,3,6,880,0,1943,0,122053,28.4159083,76.82140445,1060,8000,2,51,5643106,1,House,Delhi
6762829620,42511,4,2.25,1720,8300,1,0,0,4,8,1720,0,1973,0,122018,18.66607465,73.79583516,2010,8000,1,53,8255370,1,House,Pune
6762825046,42545,3,1,1010,8184,1,0,0,4,6,1010,0,1947,0,122014,22.69552646,88.31925417,1010,8184,2,71,6135555,21,Flat,Kolkata
6762817128,42672,5,3.25,2360,3873,2,0,0,3,8,1990,370,2006,0,122059,26.84282181,75.72957784,1720,3071,1,79,10396196,20,Flat,Jaipur
6762819117,42603,3,2.5,1650,5683,2,0,0,3,7,1650,0,2003,0,122045,18.99952154,72.7432866,1650,4193,2,61,16017223,0,House,Mumbai
6762824164,42600,3,1.75,1300,3844,1,0,0,3,7,1300,0,1985,0,122038,23.05646255,72.54800089,1290,3844,3,75,7172979,0,House,Ahmedabad
6762814693,42518,3,2.25,2330,4000,1.5,0,2,5,7,1520,810,1927,0,122006,12.95950168,80.23993893,1870,4000,2,50,10771247,6,Flat,Chennai
6762821732,42546,3,2.5,2370,5353,2,0,0,3,8,2370,0,2009,0,122055,23.03435499,72.61403651,2130,6850,3,68,10862015,6,Flat,Ahmedabad
6762818584,42665,3,2,1840,6000,1,0,0,4,6,1840,0,1908,1944,122016,12.96235405,80.37892044,2010,6000,3,52,7502725,15,Flat,Chennai
6762819556,42669,3,2.5,2540,5237,2,0,0,3,8,2540,0,2011,0,122051,18.91404309,73.00520388,1800,4097,3,69,23986665,2,House,Mumbai
6762817289,42503,3,1.5,1830,8000,1,0,0,4,7,1830,0,1957,0,122029,28.40945402,77.34785528,1310,7500,3,56,10762398,17,Flat,Delhi
6762816821,42651,6,1.75,2180,4000,1.5,0,0,4,7,1380,800,1926,0,122004,22.42026224,88.25994088,1720,4000,2,50,13113501,2,House,Kolkata
6762817770,42685,5,1,1500,3978,2,0,0,3,7,1500,0,1929,0,122007,27.04032689,80.85614658,1350,4080,1,73,6695479,0,House,Lucknow
6762831325,42561,2,1,950,2784,1,0,0,4,8,950,0,1972,0,122043,19.18078147,72.81538969,1080,3899,1,72,6731172,0,Flat,Mumbai
6762820650,42733,4,2,2380,4500,1.5,0,0,3,6,1470,910,1926,2014,122051,28.76926554,77.27152462,1300,4500,3,76,13022156,12,Flat,Delhi
6762816708,42715,4,2.5,2430,6766,2,0,0,3,8,2430,0,1999,0,122050,22.60199209,88.45268799,1820,6772,3,67,12075250,11,Flat,Kolkata
6762816183,42505,3,2.25,1290,2500,2,0,0,4,8,1290,0,1987,0,122047,17.36837103,78.56899903,1700,3750,1,71,8083933,2,House,Hyderabad
6762827121,42614,3,2,1310,169448,1,0,0,3,7,1310,0,1962,0,122033,13.03452147,80.34951782,1310,8370,3,67,30876555,1,House,Chennai
6762824555,42578,3,3.25,1710,2171,2,0,0,3,7,1400,310,2014,0,122034,22.39956621,88.47915451,1380,1300,2,51,10674159,0,House,Kolkata
6762824566,42601,2,1,930,5077,1,0,0,3,6,930,0,1939,0,122038,19.19474958,72.7577459,1080,5803,3,57,7091197,9,Flat,Mumbai
6762831176,42587,2,1,770,5200,1,0,0,5,6,770,0,1969,0,122035,17.30306328,78.25759346,1150,5330,3,62,3471112,11,Flat,Hyderabad
6762822703,42672,2,1,1270,3700,1.5,0,0,3,7,1270,0,1909,0,122054,26.88147698,80.96473991,1980,3200,3,58,5302898,10,Flat,Lucknow
6762812496,42718,2,2.75,2700,9854,1,0,0,3,9,2700,0,2012,0,122045,23.1928736,72.50192248,1440,4168,2,51,10048382,10,Flat,Ahmedabad
6762828738,42568,3,2.5,1720,6847,2,0,0,3,7,1720,0,1987,0,122039,13.09103853,80.3777671,1610,7790,3,67,10022947,6,Flat,Chennai
6762812869,42568,4,3.5,3980,209523,2,0,2,3,9,3980,0,2006,0,122036,22.69741559,88.43792027,2220,65775,1,66,54052694,8,Flat,Kolkata
6762812710,42519,3,2.5,2780,11964,2,0,0,3,9,2780,0,2009,0,122033,27.00617585,80.84176264,1760,9640,2,50,11905538,8,Flat,Lucknow
6762823903,42662,3,2.25,1140,1557,3,0,0,3,8,1140,0,2007,0,122028,23.03993041,72.63167931,1140,1245,3,77,6047850,2,Bungalow,Ahmedabad
6762831302,42576,3,1,910,8700,1,0,0,4,6,910,0,1943,0,122070,28.58028619,76.88063773,1090,8700,3,77,9661104,1,Bungalow,Delhi
6762823896,42643,4,2.5,2250,5306,2,0,0,3,8,2250,0,2012,0,122024,19.29565312,72.90583893,2250,5306,2,55,15839296,23,Flat,Mumbai
6762821320,42573,3,2.5,1540,7773,2,0,0,4,8,1540,0,1982,0,122033,13.07504647,80.12169517,1630,7340,2,62,10290425,0,House,Chennai
6762813562,42734,3,3.25,3450,15586,2,0,0,3,11,2690,760,1989,0,122031,28.45765874,77.22623675,3560,15046,3,71,18012546,0,Flat,Delhi
6762824066,42565,4,2.5,2130,4750,2,0,0,3,8,2130,0,2009,0,122046,13.01591498,80.19603411,2130,4071,1,67,13491377,0,House,Chennai
6762812034,42545,5,3.5,3100,10200,1,0,4,3,9,1660,1440,1970,0,122029,22.48853874,88.20230256,2700,10455,2,54,14569726,0,House,Kolkata
6762819923,42495,6,3,3470,117612,1.5,0,0,3,7,3470,0,1924,0,122058,22.38461184,88.3336156,2120,17100,3,65,46328877,1,Bungalow,Kolkata
6762818387,42670,3,2.5,1860,43170,2,0,0,3,8,1860,0,1986,0,122021,13.12775445,77.66034089,2270,40835,3,63,19119249,11,Flat,Bengaluru
6762828710,42553,4,2.25,2060,11385,1,0,0,4,7,1200,860,1962,0,122018,23.01890907,72.45686776,2110,11385,1,61,13786472,1,Bungalow,Ahmedabad
6762811367,42692,3,3,3490,4500,2.5,0,0,3,9,3170,320,1924,0,122013,18.53758913,73.8086432,2840,4050,2,55,21290115,10,Flat,Pune
6762820838,42628,3,1.75,1850,8667,1,0,0,4,7,880,970,1982,0,122010,26.95519746,75.89905574,1450,10530,3,56,7249101,0,House,Jaipur
6762822292,42558,4,1.75,1920,7700,2,0,0,4,7,1920,0,1970,0,122053,18.57144558,73.88374195,1310,7700,2,73,12230465,20,Flat,Pune
6762810891,42530,4,2.5,3700,21755,1,0,4,3,11,2620,1080,1988,0,122027,17.44261262,78.57284387,3480,13786,1,63,25410869,22,Flat,Hyderabad
6762824080,42609,3,2.5,2490,4244,2,0,0,3,9,2490,0,2005,0,122035,26.80203241,80.90602583,2490,4748,1,68,10061162,1,House,Lucknow
6762815385,42538,5,2.75,2870,4461,1,0,0,3,7,1650,1220,1976,0,122026,22.33140698,88.47492169,1890,4196,2,72,13073864,18,Flat,Kolkata
6762819122,42607,4,2.5,2040,6685,2,0,0,3,8,2040,0,1998,0,122038,17.25017744,78.51478879,1890,8253,1,65,11997822,3,Flat,Hyderabad
6762819263,42495,2,1.75,1170,2400,1,0,0,4,7,740,430,1903,0,122028,13.01009673,80.31168409,1570,3919,1,54,5816628,4,Flat,Chennai
6762830641,42596,3,1,1170,8816,1,0,0,4,6,1170,0,1966,0,122018,17.22947913,78.55410249,1200,9108,2,59,7937786,2,House,Hyderabad
6762826468,42523,5,2.5,2090,4698,2,0,0,3,7,2090,0,1998,0,122024,28.51487282,76.82975653,2070,4698,2,54,15508809,22,Flat,Delhi
6762819800,42676,4,2,2180,10575,1,0,0,2,6,1730,450,1950,0,122049,17.31477082,78.26565771,2180,12010,2,63,12870163,1,Bungalow,Hyderabad
6762820079,42585,3,2.5,2010,2212,2,0,0,3,8,1390,620,2014,0,122011,23.0480671,72.51038379,1690,1619,1,51,8196195,1,Flat,Ahmedabad
6762817626,42624,4,1.75,2030,5688,2,0,4,4,9,1730,300,1939,0,122052,28.81555183,77.22889745,2320,11107,3,54,11773098,0,House,Delhi
6762821498,42670,3,2.25,1380,3015,2,0,0,3,7,1380,0,2009,0,122005,13.02365035,77.53641231,1930,3612,2,54,10684932,0,House,Bengaluru
6762829037,42634,4,2.5,1580,7800,1,0,0,4,7,1580,0,1959,0,122015,23.03781971,72.40161781,1320,7800,3,59,7660783,8,Flat,Ahmedabad
6762820794,42557,3,1.75,1480,8394,1,0,0,4,8,1480,0,1971,0,122005,18.49753318,73.88808785,1920,9184,2,76,8057506,5,Flat,Pune
6762824680,42671,2,1,1350,368517,1,0,0,3,6,1350,0,1947,0,122037,13.19040279,80.38531638,2330,104108,2,59,68520621,1,House,Chennai
6762830785,42531,2,1,700,4700,1,0,0,5,5,700,0,1953,0,122053,26.82526514,75.85195396,960,5200,3,65,2778382,18,Flat,Jaipur
6762821902,42644,2,1,1170,5000,1,0,0,4,7,1030,140,1920,0,122016,28.46949575,77.17633332,1170,5850,2,61,7253285,2,House,Delhi
6762827751,42502,3,1,1090,8640,1,0,0,4,6,1090,0,1973,0,122031,13.03316169,80.29397656,1260,8400,1,52,7707350,0,House,Chennai
6762812433,42537,4,2.75,3150,38865,1,0,0,3,10,2480,670,1986,0,122005,18.85628394,72.8986309,3150,35880,1,74,27190631,19,Flat,Mumbai
6762817841,42596,3,1.75,1700,5750,1.5,0,2,5,7,1450,250,1925,0,122064,28.82997792,76.92517413,1700,5750,2,50,13992719,0,Bungalow,Delhi
6762825915,42722,3,2,1840,6755,1,0,2,3,8,1840,0,1989,0,122040,22.65892035,88.30326741,1790,6459,3,66,8627682,8,Flat,Kolkata
6762818440,42588,4,1.5,1170,6240,1,0,0,4,6,1170,0,1960,0,122057,12.96461177,77.63194527,2380,8846,3,80,6091975,9,Flat,Bengaluru
6762814323,42637,4,2.75,2510,12500,1,0,0,5,8,2050,460,1976,0,122005,13.04742565,80.26986391,2200,12088,2,66,15659574,2,House,Chennai
6762816243,42524,4,2.5,4060,9734,1,0,4,3,9,2150,1910,1977,0,122058,26.80675743,81.04648021,2750,10370,3,66,12826713,18,Flat,Lucknow
6762820481,42714,2,1.75,1390,4160,1,0,0,5,6,790,600,1916,0,122004,22.98758129,72.64387985,1090,4160,1,79,8406949,2,House,Ahmedabad
6762830344,42616,4,1.5,1370,7944,1.5,0,0,3,7,1370,0,1961,0,122043,22.43433096,88.31353809,1370,9181,3,55,8393562,17,Flat,Kolkata
6762810905,42670,3,2.75,2780,4815,3,0,2,3,10,2780,0,1974,0,122004,17.30240445,78.48571887,2820,5000,1,74,12819402,0,House,Hyderabad
6762810642,42538,4,2.75,3870,10046,2,0,0,3,11,3870,0,2005,0,122010,22.5967712,88.33235516,3560,10046,3,65,26107002,2,Bungalow,Kolkata
6762821800,42519,5,2.75,2220,4000,1,0,0,3,7,1230,990,1973,0,122054,27.09216761,80.99519756,1580,4000,2,54,9717602,0,House,Lucknow
6762827072,42522,4,2.5,2070,7476,2,0,0,3,8,2070,0,2003,0,122023,17.46748776,78.24493012,2430,5500,1,62,7835035,14,Flat,Hyderabad
6762829325,42622,3,3,1790,2003,2,0,0,3,7,1480,310,2006,0,122059,28.57650012,76.97075387,1220,4000,1,60,10709149,1,House,Delhi
6762826008,42538,3,2.75,2200,7000,1,0,0,4,7,1280,920,1977,0,122046,13.11423925,77.40076431,1670,7000,1,75,15361078,23,Flat,Bengaluru
6762810261,42524,3,2.5,2660,13367,2,0,2,3,10,2660,0,1992,0,122048,13.03754307,80.15257398,2660,13367,1,50,16123790,1,House,Chennai
6762826347,42575,4,1.5,1890,10707,1,0,0,3,7,1890,0,1962,0,122060,22.41706506,88.24782773,1610,8827,2,64,7772745,10,Flat,Kolkata
6762813268,42592,4,2.5,2490,5647,2,0,0,3,8,2490,0,2014,0,122005,22.93675675,72.41377304,2970,5450,2,59,8928153,8,Flat,Ahmedabad
6762822723,42530,2,1,1100,3598,1,0,0,4,7,1100,0,1926,0,122054,28.69275682,77.03515263,1240,3598,2,57,5125272,4,Flat,Delhi
6762815803,42664,4,2.25,2220,36085,2,0,0,3,9,2220,0,1989,0,122020,22.46249777,88.41220996,3000,36906,2,66,12086259,22,Flat,Kolkata
6762831300,42561,2,1,640,7768,1,0,0,3,6,640,0,1942,0,122034,12.90310923,80.24298204,840,7424,1,77,4597390,1,House,Chennai
6762816666,42522,5,2.75,2910,36250,1,0,0,3,8,1590,1320,1977,0,122020,28.77844112,77.32467079,2910,37376,1,58,21117293,20,Flat,Delhi
6762824568,42614,3,3.25,1410,1442,3,0,0,3,8,1360,50,2006,0,122022,19.13215679,72.74705088,1500,1200,2,73,13293117,0,House,Mumbai
6762814365,42614,4,3.5,3150,6175,2,0,0,3,9,3150,0,2001,0,122020,22.40296782,88.2534985,3150,6986,2,79,12732955,0,House,Kolkata
6762817839,42589,6,1.75,1820,6250,1,0,0,3,7,1130,690,1954,0,122009,23.16950621,72.66538506,1820,5750,1,64,9334629,4,Flat,Ahmedabad
6762831156,42722,3,1,1180,32214,1,0,0,3,7,1180,0,1952,0,122023,26.72585308,75.86881996,2300,13714,2,67,8393592,2,House,Jaipur
6762816979,42732,3,2.5,1590,2910,2,0,0,3,7,1110,480,1984,0,122006,26.89388598,80.93932871,1590,3880,3,77,6640312,7,Flat,Lucknow
6762821239,42573,3,2.75,2070,9697,2,0,0,4,7,1330,740,1929,0,122070,12.90325914,77.71143072,2000,14436,3,66,10985727,15,Flat,Bengaluru
6762810047,42552,5,6.25,8020,21738,2,0,0,3,11,8020,0,2001,0,122027,23.08223967,72.67776927,4160,18969,3,63,36352158,4,Flat,Ahmedabad
6762817769,42671,3,2.5,2250,9235,2,0,0,3,8,2250,0,1985,0,122005,22.55657699,88.26651929,2290,8187,1,61,13159136,1,Flat,Kolkata
6762830293,42715,5,2.5,1760,10200,1.5,0,0,3,6,1760,0,1925,0,122034,13.08853091,77.52406627,1370,7620,3,80,11115884,25,Flat,Bengaluru
6762815462,42496,3,3,2270,5175,2,0,0,3,9,2130,140,2002,0,122053,17.598473,78.37541025,2850,5661,1,62,17986939,2,Bungalow,Hyderabad
6762826941,42719,2,2.25,1610,1968,2,0,0,5,7,1610,0,1979,0,122053,22.69962592,88.40018282,1950,1968,3,54,5569110,12,Flat,Kolkata
6762820079,42585,3,2.5,2010,2212,2,0,0,3,8,1390,620,2014,0,122011,13.17319643,80.21167362,1690,1619,1,51,9280525,2,Flat,Chennai
